Record_ID,Date,Year,Month,Month_Name,Quarter,Year_Month,Source,Source_URL,Country,Latitude,Longitude,Themes,Theme_Count,Number_of_Themes,Misinfo_Flag,Tone_Overall,Tone_Positive,Tone_Negative,Tone_Polarity,Tone_Activity,Tone_SelfGroup,Context_Category,Tone_Category
GDELT-SYNTHETIC-20230427-00255,2023-04-27,2023,4,April,Q2,2023-04,Reuters,https://www.reuters.com/news/2023/04/27/vaccine-disinformation-campaign-traced-to-foreign-actors,Turkey,38.96,35.24,CYBER_ATTACK; CRISISLEX_CRISISLEXREC; FAKE_NEWS; TAX_FNCACT_JOURNALIST; INFORMATION_OPERATIONS; WB_HEALTH,6,6,1,-0.77,2.61,1.22,3.83,7.05,3.71,KILL;27;1;Turkey;38.96;35.24,Neutral
GDELT-SYNTHETIC-20230428-00323,2023-04-28,2023,4,April,Q2,2023-04,The Guardian,https://www.theguardian.com/news/2023/04/28/report-finds-surge-in-political-conspiracy-theories,South Africa,-30.55,22.93,CYBER_ATTACK; TAX_FNCACT_POLITICIAN; MEDIA_MANIPULATION,3,3,1,-4.23,0.44,5.67,6.11,7.77,2.32,KILL;29;1;South Africa;-30.55;22.93,Negative
GDELT-SYNTHETIC-20230429-00109,2023-04-29,2023,4,April,Q2,2023-04,France 24,https://www.france24.com/news/2023/04/29/social-media-flags-covid-posts-as-misinformation,Brazil,-14.23,-51.92,CYBER_ATTACK; ELECTION; FAKE_NEWS; WB_MEDIA; CONSPIRACY,5,5,1,-1.41,0.87,2.67,3.54,12.32,0.03,ARREST;20;1;Brazil;-14.23;-51.92,Negative
GDELT-SYNTHETIC-20230429-00210,2023-04-29,2023,4,April,Q2,2023-04,Al Jazeera,https://www.aljazeera.com/news/2023/04/29/government-warns-of-climate-related-fake-news,Ghana,7.94,-1.02,CONSPIRACY; TAX_FNCACT_JOURNALIST,2,2,1,-1.29,2.65,1.5,4.15,12.43,3.88,ARREST;27;1;Ghana;7.94;-1.02,Negative
GDELT-SYNTHETIC-20230502-00244,2023-05-02,2023,5,May,Q2,2023-05,Al Jazeera,https://www.aljazeera.com/news/2023/05/02/experts-debunk-false-climate-narratives-online,Mexico,23.63,-102.55,GOV_GOVERNMENT_GENERAL; PROPAGANDA; WB_MEDIA,3,3,1,-0.38,1.33,1.52,2.85,5.49,4.65,KILL;48;1;Mexico;23.63;-102.55,Neutral
GDELT-SYNTHETIC-20230503-00099,2023-05-03,2023,5,May,Q2,2023-05,The Guardian,https://www.theguardian.com/news/2023/05/03/election-disinformation-campaign-traced-to-foreign-actors,Brazil,-14.23,-51.92,ECON_BANKRUPTCY; FAKE_NEWS; WB_HEALTH,3,3,1,-3.52,3.48,4.56,8.04,5.42,4.02,WOUND;29;1;Brazil;-14.23;-51.92,Negative
GDELT-SYNTHETIC-20230506-00123,2023-05-06,2023,5,May,Q2,2023-05,The Guardian,https://www.theguardian.com/news/2023/05/06/report-finds-surge-in-vaccine-conspiracy-theories,Pakistan,30.37,69.34,ELECTION_FRAUD; SOC_POINTSOFINTEREST; FAKE_NEWS; ECON_BANKRUPTCY; WB_HEALTH,5,5,1,-1.86,1.94,3.0,4.94,4.62,4.95,CRISISLEX_C07;4;1;Pakistan;30.37;69.34,Negative
GDELT-SYNTHETIC-20230506-00140,2023-05-06,2023,5,May,Q2,2023-05,BBC News,https://www.bbc.com/news/2023/05/06/fact-check-claims-about-climate-go-viral-on-social-media,Germany,51.16,10.45,TAX_FNCACT_POLITICIAN; WB_HEALTH; ELECTION_FRAUD; VACCINE_MISINFORMATION; PROPAGANDA,5,5,1,-4.27,2.33,4.64,6.97,10.77,2.32,PROTEST;27;1;Germany;51.16;10.45,Negative
GDELT-SYNTHETIC-20230506-00113,2023-05-06,2023,5,May,Q2,2023-05,France 24,https://www.france24.com/news/2023/05/06/fact-check-claims-about-climate-go-viral-on-social-media,Russia,61.52,105.31,CYBER_ATTACK; ELECTION,2,2,1,-2.78,4.08,4.22,8.3,7.02,3.7,ARREST;3;1;Russia;61.52;105.31,Negative
GDELT-SYNTHETIC-20230509-00076,2023-05-09,2023,5,May,Q2,2023-05,Deutsche Welle,https://www.dw.com/news/2023/05/09/social-media-flags-election-posts-as-misinformation,China,35.86,104.19,TAX_FNCACT_POLITICIAN; CYBER_ATTACK; FAKE_NEWS; CLIMATE_DENIAL; CRISISLEX_T10_URGENCY,5,5,1,-5.42,2.87,6.51,9.38,14.57,1.69,CRISISLEX_C07;8;1;China;35.86;104.19,Negative
GDELT-SYNTHETIC-20230509-00399,2023-05-09,2023,5,May,Q2,2023-05,Associated Press,https://www.apnews.com/news/2023/05/09/experts-debunk-false-climate-narratives-online,Nigeria,9.08,8.67,CLIMATE_DENIAL; MEDIA_MANIPULATION; CRISISLEX_CRISISLEXREC,3,3,1,-1.5,2.75,3.09,5.84,10.12,2.85,PROTEST;48;1;Nigeria;9.08;8.67,Negative
GDELT-SYNTHETIC-20230510-00310,2023-05-10,2023,5,May,Q2,2023-05,BBC News,https://www.bbc.com/news/2023/05/10/experts-debunk-false-security-narratives-online,Mexico,23.63,-102.55,ECON_BANKRUPTCY; GOV_GOVERNMENT_GENERAL; VACCINE_MISINFORMATION; CYBER_ATTACK; PROPAGANDA; CRISISLEX_CRISISLEXREC,6,6,1,-2.33,1.0,3.48,4.48,10.3,3.73,PROTEST;14;1;Mexico;23.63;-102.55,Negative
GDELT-SYNTHETIC-20230511-00466,2023-05-11,2023,5,May,Q2,2023-05,Deutsche Welle,https://www.dw.com/news/2023/05/11/misleading-security-stories-spread-across-platforms,Pakistan,30.37,69.34,ELECTION; FAKE_NEWS,2,2,1,-1.83,0.91,2.64,3.55,10.09,3.35,KILL;3;1;Pakistan;30.37;69.34,Negative
GDELT-SYNTHETIC-20230513-00018,2023-05-13,2023,5,May,Q2,2023-05,Associated Press,https://www.apnews.com/news/2023/05/13/social-media-flags-security-posts-as-misinformation,Germany,51.16,10.45,ELECTION_FRAUD; ELECTION; MEDIA_MANIPULATION,3,3,1,-4.75,2.92,5.91,8.83,6.41,3.01,WOUND;45;1;Germany;51.16;10.45,Negative
GDELT-SYNTHETIC-20230513-00103,2023-05-13,2023,5,May,Q2,2023-05,BBC News,https://www.bbc.com/news/2023/05/13/government-warns-of-election-related-fake-news,France,46.22,2.21,WB_MEDIA; FAKE_NEWS,2,2,1,-2.82,1.95,3.7,5.65,5.28,1.92,CRISISLEX_C07;9;1;France;46.22;2.21,Negative
GDELT-SYNTHETIC-20230515-00196,2023-05-15,2023,5,May,Q2,2023-05,Al Jazeera,https://www.aljazeera.com/news/2023/05/15/journalists-targeted-amid-climate-misinformation-wave,Turkey,38.96,35.24,ECON_BANKRUPTCY; SOC_POINTSOFINTEREST; FAKE_NEWS; WB_HEALTH,4,4,1,-8.22,1.55,8.01,9.56,3.25,3.26,KILL;21;1;Turkey;38.96;35.24,Negative
GDELT-SYNTHETIC-20230515-00299,2023-05-15,2023,5,May,Q2,2023-05,BBC News,https://www.bbc.com/news/2023/05/15/fact-check-claims-about-security-go-viral-on-social-media,Nigeria,9.08,8.67,INFORMATION_OPERATIONS; TAX_FNCACT_JOURNALIST; CONSPIRACY; TAX_FNCACT_POLITICIAN,4,4,1,-4.88,4.56,5.6,10.16,8.55,4.04,PROTEST;42;1;Nigeria;9.08;8.67,Negative
GDELT-SYNTHETIC-20230517-00344,2023-05-17,2023,5,May,Q2,2023-05,BBC News,https://www.bbc.com/news/2023/05/17/social-media-flags-security-posts-as-misinformation,Turkey,38.96,35.24,WB_MEDIA; SOC_POINTSOFINTEREST; DISINFORMATION; ECON_BANKRUPTCY,4,4,1,-3.73,2.33,4.83,7.16,10.13,2.06,KILL;35;1;Turkey;38.96;35.24,Negative
GDELT-SYNTHETIC-20230517-00260,2023-05-17,2023,5,May,Q2,2023-05,Al Jazeera,https://www.aljazeera.com/news/2023/05/17/fact-check-claims-about-climate-go-viral-on-social-media,Germany,51.16,10.45,TAX_FNCACT_POLITICIAN; CONSPIRACY; GOV_GOVERNMENT_GENERAL,3,3,1,-3.75,2.92,4.6,7.52,8.8,2.82,CRISISLEX_C07;33;1;Germany;51.16;10.45,Negative
GDELT-SYNTHETIC-20230518-00421,2023-05-18,2023,5,May,Q2,2023-05,Associated Press,https://www.apnews.com/news/2023/05/18/social-media-flags-political-posts-as-misinformation,Pakistan,30.37,69.34,CRISISLEX_CRISISLEXREC; VACCINE_MISINFORMATION; TAX_FNCACT_POLITICIAN; FAKE_NEWS; ELECTION,5,5,1,-2.56,1.1,3.13,4.23,11.38,1.31,WOUND;4;1;Pakistan;30.37;69.34,Negative
GDELT-SYNTHETIC-20230518-00458,2023-05-18,2023,5,May,Q2,2023-05,Reuters,https://www.reuters.com/news/2023/05/18/misleading-security-stories-spread-across-platforms,China,35.86,104.19,ELECTION; CLIMATE_DENIAL; TAX_FNCACT_POLITICIAN; VACCINE_MISINFORMATION; CYBER_ATTACK,5,5,1,-2.34,2.78,3.21,5.99,6.21,3.92,KILL;27;1;China;35.86;104.19,Negative
GDELT-SYNTHETIC-20230518-00479,2023-05-18,2023,5,May,Q2,2023-05,France 24,https://www.france24.com/news/2023/05/18/social-media-flags-political-posts-as-misinformation,Ethiopia,9.14,40.48,CLIMATE_DENIAL; CYBER_ATTACK; CRISISLEX_T10_URGENCY; ELECTION; VACCINE_MISINFORMATION; TAX_FNCACT_JOURNALIST,6,6,1,-8.12,1.07,8.37,9.44,6.05,2.42,KILL;4;1;Ethiopia;9.14;40.48,Negative
GDELT-SYNTHETIC-20230518-00053,2023-05-18,2023,5,May,Q2,2023-05,Reuters,https://www.reuters.com/news/2023/05/18/report-finds-surge-in-covid-conspiracy-theories,USA,37.09,-95.71,ECON_BANKRUPTCY; CRISISLEX_T10_URGENCY; CLIMATE_DENIAL; VACCINE_MISINFORMATION; CYBER_ATTACK,5,5,1,-5.82,1.94,5.2,7.14,4.93,2.25,WOUND;5;1;United States;37.09;-95.71,Negative
GDELT-SYNTHETIC-20230521-00265,2023-05-21,2023,5,May,Q2,2023-05,BBC News,https://www.bbc.com/news/2023/05/21/misleading-election-stories-spread-across-platforms,Nigeria,9.08,8.67,FAKE_NEWS; SOC_POINTSOFINTEREST; PROPAGANDA; INFORMATION_OPERATIONS,4,4,1,-3.36,2.53,4.32,6.85,9.46,2.56,ARREST;3;1;Nigeria;9.08;8.67,Negative
GDELT-SYNTHETIC-20230523-00062,2023-05-23,2023,5,May,Q2,2023-05,Al Jazeera,https://www.aljazeera.com/news/2023/05/23/journalists-targeted-amid-election-misinformation-wave,Ghana,7.94,-1.02,WB_MEDIA; FAKE_NEWS; CYBER_ATTACK; DISINFORMATION,4,4,1,-3.21,3.28,3.91,7.19,9.64,2.3,WOUND;4;1;Ghana;7.94;-1.02,Negative
GDELT-SYNTHETIC-20230526-00378,2023-05-26,2023,5,May,Q2,2023-05,The Guardian,https://www.theguardian.com/news/2023/05/26/social-media-flags-climate-posts-as-misinformation,USA,37.09,-95.71,CLIMATE_DENIAL; CRISISLEX_CRISISLEXREC; CYBER_ATTACK; INFORMATION_OPERATIONS; SOC_POINTSOFINTEREST,5,5,1,-2.8,1.19,4.01,5.2,6.58,2.49,CRISISLEX_C07;41;1;United States;37.09;-95.71,Negative
GDELT-SYNTHETIC-20230526-00476,2023-05-26,2023,5,May,Q2,2023-05,France 24,https://www.france24.com/news/2023/05/26/journalists-targeted-amid-covid-misinformation-wave,USA,37.09,-95.71,CRISISLEX_T10_URGENCY; CLIMATE_DENIAL; ECON_BANKRUPTCY,3,3,1,0.12,1.64,0.46,2.1,6.76,2.76,WOUND;13;1;United States;37.09;-95.71,Neutral
GDELT-SYNTHETIC-20230526-00338,2023-05-26,2023,5,May,Q2,2023-05,Al Jazeera,https://www.aljazeera.com/news/2023/05/26/experts-debunk-false-security-narratives-online,Ukraine,48.37,31.16,ELECTION; DISINFORMATION; FAKE_NEWS; ELECTION_FRAUD,4,4,1,-0.53,1.54,1.63,3.17,8.85,2.24,ARREST;17;1;Ukraine;48.37;31.16,Neutral
GDELT-SYNTHETIC-20230527-00163,2023-05-27,2023,5,May,Q2,2023-05,The Guardian,https://www.theguardian.com/news/2023/05/27/fact-check-claims-about-vaccine-go-viral-on-social-media,South Africa,-30.55,22.93,CRISISLEX_T10_URGENCY; ECON_BANKRUPTCY; CYBER_ATTACK; CLIMATE_DENIAL,4,4,1,-3.97,1.56,5.69,7.25,8.59,3.53,CRISISLEX_C07;3;1;South Africa;-30.55;22.93,Negative
GDELT-SYNTHETIC-20230527-00325,2023-05-27,2023,5,May,Q2,2023-05,BBC News,https://www.bbc.com/news/2023/05/27/journalists-targeted-amid-economic-misinformation-wave,Egypt,26.82,30.8,ELECTION; PROPAGANDA; TAX_FNCACT_JOURNALIST; CYBER_ATTACK; DISINFORMATION; WB_MEDIA,6,6,1,-3.22,0.56,4.68,5.24,6.0,4.37,PROTEST;29;1;Egypt;26.82;30.8,Negative
GDELT-SYNTHETIC-20230604-00066,2023-06-04,2023,6,June,Q2,2023-06,Al Jazeera,https://www.aljazeera.com/news/2023/06/04/government-warns-of-security-related-fake-news,USA,37.09,-95.71,PROPAGANDA; CYBER_ATTACK; SOC_POINTSOFINTEREST; TAX_FNCACT_JOURNALIST; CRISISLEX_T10_URGENCY,5,5,1,-6.54,3.16,7.94,11.1,9.87,3.13,ARREST;45;1;United States;37.09;-95.71,Negative
GDELT-SYNTHETIC-20230605-00311,2023-06-05,2023,6,June,Q2,2023-06,Associated Press,https://www.apnews.com/news/2023/06/05/economic-disinformation-campaign-traced-to-foreign-actors,South Africa,-30.55,22.93,ELECTION_FRAUD; MEDIA_MANIPULATION; CONSPIRACY; CRISISLEX_T10_URGENCY; WB_HEALTH; ELECTION,6,6,1,-3.75,1.8,4.31,6.11,5.52,2.27,KILL;6;1;South Africa;-30.55;22.93,Negative
GDELT-SYNTHETIC-20230607-00313,2023-06-07,2023,6,June,Q2,2023-06,The Guardian,https://www.theguardian.com/news/2023/06/07/government-warns-of-health-related-fake-news,France,46.22,2.21,INFORMATION_OPERATIONS; ELECTION; CONSPIRACY; DISINFORMATION,4,4,1,-3.55,1.25,3.34,4.59,10.65,3.24,WOUND;26;1;France;46.22;2.21,Negative
GDELT-SYNTHETIC-20230608-00209,2023-06-08,2023,6,June,Q2,2023-06,Al Jazeera,https://www.aljazeera.com/news/2023/06/08/fact-check-claims-about-election-go-viral-on-social-media,United Kingdom,55.37,-3.43,DISINFORMATION; CRISISLEX_T10_URGENCY; WB_MEDIA; ELECTION_FRAUD; WB_HEALTH,5,5,1,0.71,1.54,2.25,3.79,7.88,2.33,ARREST;3;1;United Kingdom;55.37;-3.43,Neutral
GDELT-SYNTHETIC-20230612-00134,2023-06-12,2023,6,June,Q2,2023-06,BBC News,https://www.bbc.com/news/2023/06/12/fact-check-claims-about-security-go-viral-on-social-media,South Africa,-30.55,22.93,ELECTION_FRAUD; MEDIA_MANIPULATION; PROPAGANDA; GOV_GOVERNMENT_GENERAL; ECON_BANKRUPTCY,5,5,1,-3.23,1.75,4.98,6.73,0.05,3.59,KILL;22;1;South Africa;-30.55;22.93,Negative
GDELT-SYNTHETIC-20230614-00304,2023-06-14,2023,6,June,Q2,2023-06,Associated Press,https://www.apnews.com/news/2023/06/14/social-media-flags-vaccine-posts-as-misinformation,Philippines,12.87,121.77,FAKE_NEWS; CONSPIRACY; TAX_FNCACT_JOURNALIST; SOC_POINTSOFINTEREST; PROPAGANDA; TAX_FNCACT_POLITICIAN,6,6,1,-3.8,3.51,5.12,8.63,4.93,4.35,ARREST;47;1;Philippines;12.87;121.77,Negative
GDELT-SYNTHETIC-20230614-00013,2023-06-14,2023,6,June,Q2,2023-06,Associated Press,https://www.apnews.com/news/2023/06/14/climate-disinformation-campaign-traced-to-foreign-actors,India,20.59,78.96,ECON_BANKRUPTCY; FAKE_NEWS,2,2,1,-4.7,1.81,5.15,6.96,4.41,3.31,PROTEST;5;1;India;20.59;78.96,Negative
GDELT-SYNTHETIC-20230619-00438,2023-06-19,2023,6,June,Q2,2023-06,Associated Press,https://www.apnews.com/news/2023/06/19/fact-check-claims-about-vaccine-go-viral-on-social-media,Germany,51.16,10.45,CRISISLEX_CRISISLEXREC; CYBER_ATTACK; TAX_FNCACT_POLITICIAN; CONSPIRACY; PROPAGANDA,5,5,1,0.33,0.58,1.2,1.78,6.71,3.09,WOUND;3;1;Germany;51.16;10.45,Neutral
GDELT-SYNTHETIC-20230620-00242,2023-06-20,2023,6,June,Q2,2023-06,Deutsche Welle,https://www.dw.com/news/2023/06/20/government-warns-of-economic-related-fake-news,Pakistan,30.37,69.34,CRISISLEX_T10_URGENCY; WB_HEALTH; ELECTION_FRAUD,3,3,1,-3.4,1.3,4.07,5.37,3.79,4.25,WOUND;17;1;Pakistan;30.37;69.34,Negative
GDELT-SYNTHETIC-20230621-00100,2023-06-21,2023,6,June,Q2,2023-06,The Guardian,https://www.theguardian.com/news/2023/06/21/government-warns-of-election-related-fake-news,Philippines,12.87,121.77,DISINFORMATION; CRISISLEX_CRISISLEXREC; WB_MEDIA,3,3,1,-2.15,0.96,3.05,4.01,5.37,1.12,PROTEST;22;1;Philippines;12.87;121.77,Negative
GDELT-SYNTHETIC-20230624-00382,2023-06-24,2023,6,June,Q2,2023-06,Associated Press,https://www.apnews.com/news/2023/06/24/government-warns-of-health-related-fake-news,Egypt,26.82,30.8,WB_HEALTH; ELECTION; GOV_GOVERNMENT_GENERAL; INFORMATION_OPERATIONS,4,4,1,-2.38,0.43,2.82,3.25,4.42,2.64,KILL;34;1;Egypt;26.82;30.8,Negative
GDELT-SYNTHETIC-20230625-00106,2023-06-25,2023,6,June,Q2,2023-06,Associated Press,https://www.apnews.com/news/2023/06/25/social-media-flags-covid-posts-as-misinformation,Russia,61.52,105.31,WB_MEDIA; ELECTION_FRAUD; SOC_POINTSOFINTEREST; ELECTION,4,4,1,-8.01,0.37,9.03,9.4,8.78,1.6,PROTEST;49;1;Russia;61.52;105.31,Negative
GDELT-SYNTHETIC-20230627-00307,2023-06-27,2023,6,June,Q2,2023-06,Associated Press,https://www.apnews.com/news/2023/06/27/social-media-flags-covid-posts-as-misinformation,France,46.22,2.21,CRISISLEX_T10_URGENCY; DISINFORMATION; FAKE_NEWS; CRISISLEX_CRISISLEXREC,4,4,1,-3.15,0.23,4.31,4.54,7.56,2.03,CRISISLEX_C07;35;1;France;46.22;2.21,Negative
GDELT-SYNTHETIC-20230630-00487,2023-06-30,2023,6,June,Q2,2023-06,Deutsche Welle,https://www.dw.com/news/2023/06/30/report-finds-surge-in-health-conspiracy-theories,Philippines,12.87,121.77,TAX_FNCACT_POLITICIAN; ECON_BANKRUPTCY; CONSPIRACY; SOC_POINTSOFINTEREST; VACCINE_MISINFORMATION,5,5,1,-2.09,0.98,3.08,4.06,7.48,2.73,KILL;5;1;Philippines;12.87;121.77,Negative
GDELT-SYNTHETIC-20230630-00012,2023-06-30,2023,6,June,Q2,2023-06,Deutsche Welle,https://www.dw.com/news/2023/06/30/report-finds-surge-in-economic-conspiracy-theories,Brazil,-14.23,-51.92,TAX_FNCACT_JOURNALIST; CRISISLEX_T10_URGENCY; CYBER_ATTACK; WB_MEDIA,4,4,1,-1.17,1.16,2.02,3.18,8.99,3.48,KILL;29;1;Brazil;-14.23;-51.92,Negative
GDELT-SYNTHETIC-20230701-00041,2023-07-01,2023,7,July,Q3,2023-07,Reuters,https://www.reuters.com/news/2023/07/01/government-warns-of-security-related-fake-news,Ghana,7.94,-1.02,SOC_POINTSOFINTEREST; GOV_GOVERNMENT_GENERAL; FAKE_NEWS; CRISISLEX_T10_URGENCY; MEDIA_MANIPULATION; CONSPIRACY,6,6,1,-2.61,2.56,4.15,6.71,11.16,1.12,KILL;49;1;Ghana;7.94;-1.02,Negative
GDELT-SYNTHETIC-20230703-00239,2023-07-03,2023,7,July,Q3,2023-07,France 24,https://www.france24.com/news/2023/07/03/journalists-targeted-amid-covid-misinformation-wave,Indonesia,-0.78,113.92,PROPAGANDA; CRISISLEX_CRISISLEXREC; FAKE_NEWS; CYBER_ATTACK,4,4,1,-3.24,0.67,3.94,4.61,8.96,0.91,ARREST;11;1;Indonesia;-0.78;113.92,Negative
GDELT-SYNTHETIC-20230705-00469,2023-07-05,2023,7,July,Q3,2023-07,Reuters,https://www.reuters.com/news/2023/07/05/report-finds-surge-in-health-conspiracy-theories,India,20.59,78.96,CRISISLEX_T10_URGENCY; ECON_BANKRUPTCY; SOC_POINTSOFINTEREST; CYBER_ATTACK,4,4,1,-1.75,2.42,3.0,5.42,6.42,0.35,ARREST;33;1;India;20.59;78.96,Negative
GDELT-SYNTHETIC-20230705-00316,2023-07-05,2023,7,July,Q3,2023-07,Deutsche Welle,https://www.dw.com/news/2023/07/05/journalists-targeted-amid-election-misinformation-wave,Turkey,38.96,35.24,CYBER_ATTACK; MEDIA_MANIPULATION; TAX_FNCACT_POLITICIAN; SOC_POINTSOFINTEREST; GOV_GOVERNMENT_GENERAL,5,5,1,-3.59,0.38,5.17,5.55,5.8,1.69,PROTEST;17;1;Turkey;38.96;35.24,Negative
GDELT-SYNTHETIC-20230707-00451,2023-07-07,2023,7,July,Q3,2023-07,BBC News,https://www.bbc.com/news/2023/07/07/experts-debunk-false-political-narratives-online,Ethiopia,9.14,40.48,SOC_POINTSOFINTEREST; MEDIA_MANIPULATION; CONSPIRACY,3,3,1,-3.82,3.51,4.09,7.6,7.96,1.25,PROTEST;48;1;Ethiopia;9.14;40.48,Negative
GDELT-SYNTHETIC-20230707-00015,2023-07-07,2023,7,July,Q3,2023-07,BBC News,https://www.bbc.com/news/2023/07/07/journalists-targeted-amid-health-misinformation-wave,Turkey,38.96,35.24,WB_HEALTH; MEDIA_MANIPULATION; CYBER_ATTACK; TAX_FNCACT_POLITICIAN; INFORMATION_OPERATIONS,5,5,1,-2.6,3.54,3.58,7.12,12.69,0.12,PROTEST;44;1;Turkey;38.96;35.24,Negative
GDELT-SYNTHETIC-20230713-00116,2023-07-13,2023,7,July,Q3,2023-07,Al Jazeera,https://www.aljazeera.com/news/2023/07/13/report-finds-surge-in-security-conspiracy-theories,South Africa,-30.55,22.93,DISINFORMATION; WB_MEDIA,2,2,1,-9.03,2.24,10.42,12.66,3.56,3.64,ARREST;45;1;South Africa;-30.55;22.93,Negative
GDELT-SYNTHETIC-20230714-00452,2023-07-14,2023,7,July,Q3,2023-07,The Guardian,https://www.theguardian.com/news/2023/07/14/social-media-flags-covid-posts-as-misinformation,South Africa,-30.55,22.93,CYBER_ATTACK; SOC_POINTSOFINTEREST; CRISISLEX_T10_URGENCY; GOV_GOVERNMENT_GENERAL; PROPAGANDA; CLIMATE_DENIAL,6,6,1,-2.59,2.89,3.38,6.27,0.19,2.7,PROTEST;26;1;South Africa;-30.55;22.93,Negative
GDELT-SYNTHETIC-20230715-00415,2023-07-15,2023,7,July,Q3,2023-07,Reuters,https://www.reuters.com/news/2023/07/15/government-warns-of-security-related-fake-news,USA,37.09,-95.71,WB_HEALTH; MEDIA_MANIPULATION,2,2,1,-1.09,3.24,2.13,5.37,8.59,1.88,ARREST;47;1;United States;37.09;-95.71,Negative
GDELT-SYNTHETIC-20230715-00262,2023-07-15,2023,7,July,Q3,2023-07,Al Jazeera,https://www.aljazeera.com/news/2023/07/15/report-finds-surge-in-vaccine-conspiracy-theories,Indonesia,-0.78,113.92,CRISISLEX_CRISISLEXREC; CONSPIRACY; PROPAGANDA; INFORMATION_OPERATIONS,4,4,1,-5.75,2.03,6.75,8.78,11.26,2.97,PROTEST;33;1;Indonesia;-0.78;113.92,Negative
GDELT-SYNTHETIC-20230717-00148,2023-07-17,2023,7,July,Q3,2023-07,Associated Press,https://www.apnews.com/news/2023/07/17/election-disinformation-campaign-traced-to-foreign-actors,Ethiopia,9.14,40.48,FAKE_NEWS; TAX_FNCACT_JOURNALIST; INFORMATION_OPERATIONS; CYBER_ATTACK,4,4,1,-2.32,2.26,3.81,6.07,13.0,3.51,CRISISLEX_C07;35;1;Ethiopia;9.14;40.48,Negative
GDELT-SYNTHETIC-20230719-00125,2023-07-19,2023,7,July,Q3,2023-07,Al Jazeera,https://www.aljazeera.com/news/2023/07/19/fact-check-claims-about-election-go-viral-on-social-media,Brazil,-14.23,-51.92,FAKE_NEWS; TAX_FNCACT_JOURNALIST; CLIMATE_DENIAL; VACCINE_MISINFORMATION; CRISISLEX_T10_URGENCY,5,5,1,-5.48,2.47,7.42,9.89,12.04,4.09,PROTEST;3;1;Brazil;-14.23;-51.92,Negative
GDELT-SYNTHETIC-20230719-00248,2023-07-19,2023,7,July,Q3,2023-07,Al Jazeera,https://www.aljazeera.com/news/2023/07/19/vaccine-disinformation-campaign-traced-to-foreign-actors,Mexico,23.63,-102.55,ELECTION; FAKE_NEWS; WB_MEDIA,3,3,1,0.6,3.68,1.32,5.0,9.71,4.13,ARREST;42;1;Mexico;23.63;-102.55,Neutral
GDELT-SYNTHETIC-20230722-00174,2023-07-22,2023,7,July,Q3,2023-07,Reuters,https://www.reuters.com/news/2023/07/22/experts-debunk-false-health-narratives-online,Philippines,12.87,121.77,CRISISLEX_CRISISLEXREC; GOV_GOVERNMENT_GENERAL; PROPAGANDA; CONSPIRACY; MEDIA_MANIPULATION,5,5,1,-4.47,2.29,5.64,7.93,9.98,4.51,ARREST;18;1;Philippines;12.87;121.77,Negative
GDELT-SYNTHETIC-20230724-00019,2023-07-24,2023,7,July,Q3,2023-07,France 24,https://www.france24.com/news/2023/07/24/government-warns-of-election-related-fake-news,Indonesia,-0.78,113.92,TAX_FNCACT_POLITICIAN; PROPAGANDA,2,2,1,-3.26,2.97,3.91,6.88,7.02,2.11,PROTEST;4;1;Indonesia;-0.78;113.92,Negative
GDELT-SYNTHETIC-20230725-00379,2023-07-25,2023,7,July,Q3,2023-07,Deutsche Welle,https://www.dw.com/news/2023/07/25/experts-debunk-false-election-narratives-online,Germany,51.16,10.45,ELECTION_FRAUD; ELECTION,2,2,1,-2.13,2.01,2.91,4.92,7.67,2.41,PROTEST;43;1;Germany;51.16;10.45,Negative
GDELT-SYNTHETIC-20230726-00440,2023-07-26,2023,7,July,Q3,2023-07,Deutsche Welle,https://www.dw.com/news/2023/07/26/journalists-targeted-amid-vaccine-misinformation-wave,USA,37.09,-95.71,ECON_BANKRUPTCY; ELECTION_FRAUD; INFORMATION_OPERATIONS; WB_MEDIA; MEDIA_MANIPULATION; TAX_FNCACT_POLITICIAN,6,6,1,-5.15,2.43,6.16,8.59,6.08,2.99,CRISISLEX_C07;48;1;United States;37.09;-95.71,Negative
GDELT-SYNTHETIC-20230726-00270,2023-07-26,2023,7,July,Q3,2023-07,The Guardian,https://www.theguardian.com/news/2023/07/26/political-disinformation-campaign-traced-to-foreign-actors,United Kingdom,55.37,-3.43,SOC_POINTSOFINTEREST; GOV_GOVERNMENT_GENERAL; ELECTION_FRAUD; TAX_FNCACT_JOURNALIST,4,4,1,-7.21,0.55,8.68,9.23,3.9,2.28,KILL;18;1;United Kingdom;55.37;-3.43,Negative
GDELT-SYNTHETIC-20230727-00150,2023-07-27,2023,7,July,Q3,2023-07,Associated Press,https://www.apnews.com/news/2023/07/27/misleading-political-stories-spread-across-platforms,China,35.86,104.19,CONSPIRACY; PROPAGANDA; TAX_FNCACT_POLITICIAN; MEDIA_MANIPULATION,4,4,1,-5.31,2.19,5.93,8.12,6.17,1.09,CRISISLEX_C07;4;1;China;35.86;104.19,Negative
